"year"," month","carrier","carrier_name","airport","airport_name","arr_flights","arr_del15","carrier_ct"," weather_ct","nas_ct","security_ct","late_aircraft_ct","arr_cancelled","arr_diverted"," arr_delay"," carrier_delay","weather_delay","nas_delay","security_delay","late_aircraft_delay",
2020,11,"F9","Frontier Airlines Inc.","MEM","Memphis, TN: Memphis International",23.00,2.00,1.67,0.00,0.33,0.00,0.00,0.00,0.00,44.00,37.00,0.00,7.00,0.00,0.00,
2020,11,"F9","Frontier Airlines Inc.","MIA","Miami, FL: Miami International",93.00,6.00,1.13,0.00,3.87,0.00,1.00,2.00,0.00,470.00,132.00,0.00,239.00,0.00,99.00,
2020,11,"F9","Frontier Airlines Inc.","MKE","Milwaukee, WI: General Mitchell International",53.00,4.00,2.44,0.00,0.95,0.00,0.61,0.00,0.00,197.00,140.00,0.00,20.00,0.00,37.00,
2020,11,"F9","Frontier Airlines Inc.","MSN","Madison, WI: Dane County Regional-Truax Field",10.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,50.00,50.00,0.00,0.00,0.00,0.00,
2020,11,"F9","Frontier Airlines Inc.","MSO","Missoula, MT: Missoula International",5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2020,11,"F9","Frontier Airlines Inc.","MSP","Minneapolis, MN: Minneapolis-St Paul International",38.00,2.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,57.00,29.00,0.00,0.00,0.00,28.00,
2020,11,"F9","Frontier Airlines Inc.","MSY","New Orleans, LA: Louis Armstrong New Orleans International",46.00,4.00,1.28,0.00,2.72,0.00,0.00,0.00,0.00,100.00,43.00,0.00,57.00,0.00,0.00,
2020,11,"F9","Frontier Airlines Inc.","MYR","Myrtle Beach, SC: Myrtle Beach International",8.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,30.00,0.00,0.00,30.00,0.00,0.00,
2020,11,"F9","Frontier Airlines Inc.","OKC","Oklahoma City, OK: Will Rogers World",12.00,1.00,0.36,0.00,0.00,0.00,0.64,0.00,0.00,135.00,49.00,0.00,0.00,0.00,86.00,
2020,11,"F9","Frontier Airlines Inc.","OMA","Omaha, NE: Eppley Airfield",29.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,26.00,26.00,0.00,0.00,0.00,0.00,
2020,11,"F9","Frontier Airlines Inc.","ONT","Ontario, CA: Ontario International",21.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2020,11,"F9","Frontier Airlines Inc.","ORD","Chicago, IL: Chicago O'Hare International",99.00,3.00,1.84,0.00,0.16,0.00,1.00,0.00,0.00,348.00,316.00,0.00,5.00,0.00,27.00,
2020,11,"F9","Frontier Airlines Inc.","ORF","Norfolk, VA: Norfolk International",13.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,26.00,0.00,0.00,26.00,0.00,0.00,
2020,11,"F9","Frontier Airlines Inc.","PBI","West Palm Beach/Palm Beach, FL: Palm Beach International",31.00,4.00,1.00,0.00,2.00,0.00,1.00,0.00,0.00,114.00,24.00,0.00,52.00,0.00,38.00,
2020,11,"F9","Frontier Airlines Inc.","PDX","Portland, OR: Portland International",55.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,16.00,0.00,0.00,16.00,0.00,0.00,
2020,11,"F9","Frontier Airlines Inc.","PHL","Philadelphia, PA: Philadelphia International",341.00,25.00,4.73,1.00,15.75,0.00,3.51,0.00,0.00,1285.00,254.00,44.00,637.00,0.00,350.00,
2020,11,"F9","Frontier Airlines Inc.","PHX","Phoenix, AZ: Phoenix Sky Harbor International",242.00,10.00,3.48,0.00,6.52,0.00,0.00,0.00,0.00,275.00,110.00,0.00,165.00,0.00,0.00,
2020,11,"F9","Frontier Airlines Inc.","PIT","Pittsburgh, PA: Pittsburgh International",4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2020,11,"F9","Frontier Airlines Inc.","PNS","Pensacola, FL: Pensacola International",22.00,2.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,65.00,40.00,0.00,25.00,0.00,0.00,
2020,11,"F9","Frontier Airlines Inc.","PSP","Palm Springs, CA: Palm Springs International",5.00,2.00,0.87,0.00,1.13,0.00,0.00,0.00,0.00,32.00,13.00,0.00,19.00,0.00,0.00,
2020,11,"F9","Frontier Airlines Inc.","PVD","Providence, RI: Theodore Francis Green State",8.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,19.00,0.00,0.00,19.00,0.00,0.00,
2020,11,"F9","Frontier Airlines Inc.","PWM","Portland, ME: Portland International Jetport",4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2020,11,"F9","Frontier Airlines Inc.","RDU","Raleigh/Durham, NC: Raleigh-Durham International",58.00,3.00,1.86,0.00,1.14,0.00,0.00,0.00,0.00,99.00,61.00,0.00,38.00,0.00,0.00,
2020,11,"F9","Frontier Airlines Inc.","RNO","Reno, NV: Reno/Tahoe International",22.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2020,11,"F9","Frontier Airlines Inc.","RSW","Fort Myers, FL: Southwest Florida International",136.00,12.00,4.29,0.00,4.71,0.00,3.00,0.00,0.00,397.00,185.00,0.00,98.00,0.00,114.00,
2020,11,"F9","Frontier Airlines Inc.","SAN","San Diego, CA: San Diego International",120.00,5.00,2.30,0.00,1.70,0.00,1.00,0.00,1.00,157.00,38.00,0.00,32.00,0.00,87.00,
2020,11,"F9","Frontier Airlines Inc.","SAT","San Antonio, TX: San Antonio International",45.00,4.00,2.08,0.00,1.55,0.00,0.37,0.00,0.00,105.00,41.00,0.00,50.00,0.00,14.00,
2020,11,"F9","Frontier Airlines Inc.","SAV","Savannah, GA: Savannah/Hilton Head International",12.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2020,11,"F9","Frontier Airlines Inc.","SDF","Louisville, KY: Louisville Muhammad Ali International",9.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,23.00,23.00,0.00,0.00,0.00,0.00,
2020,11,"F9","Frontier Airlines Inc.","SEA","Seattle, WA: Seattle/Tacoma International",54.00,2.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,45.00,29.00,0.00,16.00,0.00,0.00,
2020,11,"F9","Frontier Airlines Inc.","SFO","San Francisco, CA: San Francisco International",115.00,9.00,5.78,0.48,1.74,0.00,1.00,0.00,0.00,264.00,191.00,15.00,39.00,0.00,19.00,
2020,11,"F9","Frontier Airlines Inc.","SJC","San Jose, CA: Norman Y. Mineta San Jose International",21.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2020,11,"F9","Frontier Airlines Inc.","SJU","San Juan, PR: Luis Munoz Marin International",82.00,12.00,4.77,0.00,5.28,0.00,1.95,1.00,0.00,667.00,226.00,0.00,388.00,0.00,53.00,
2020,11,"F9","Frontier Airlines Inc.","SLC","Salt Lake City, UT: Salt Lake City International",118.00,6.00,3.00,0.00,3.00,0.00,0.00,0.00,0.00,131.00,77.00,0.00,54.00,0.00,0.00,
2020,11,"F9","Frontier Airlines Inc.","SMF","Sacramento, CA: Sacramento International",39.00,2.00,0.26,0.00,1.74,0.00,0.00,0.00,0.00,52.00,9.00,0.00,43.00,0.00,0.00,
2020,11,"F9","Frontier Airlines Inc.","SNA","Santa Ana, CA: John Wayne Airport-Orange County",56.00,5.00,1.76,0.00,3.24,0.00,0.00,0.00,0.00,164.00,49.00,0.00,115.00,0.00,0.00,
2020,11,"F9","Frontier Airlines Inc.","SRQ","Sarasota/Bradenton, FL: Sarasota/Bradenton International",4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2020,11,"F9","Frontier Airlines Inc.","STL","St. Louis, MO: St Louis Lambert International",77.00,3.00,1.85,0.00,0.15,0.00,1.00,0.00,0.00,255.00,106.00,0.00,16.00,0.00,133.00,
2020,11,"F9","Frontier Airlines Inc.","SYR","Syracuse, NY: Syracuse Hancock International",9.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,17.00,17.00,0.00,0.00,0.00,0.00,
2020,11,"F9","Frontier Airlines Inc.","TPA","Tampa, FL: Tampa International",116.00,11.00,3.95,0.00,3.30,0.00,3.75,1.00,1.00,804.00,369.00,0.00,231.00,0.00,204.00,
2020,11,"F9","Frontier Airlines Inc.","TTN","Trenton, NJ: Trenton Mercer",48.00,5.00,0.53,0.00,4.01,0.00,0.46,0.00,0.00,562.00,204.00,0.00,159.00,0.00,199.00,
2020,11,"F9","Frontier Airlines Inc.","TUL","Tulsa, OK: Tulsa International",5.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,101.00,0.00,0.00,0.00,0.00,101.00,
2020,11,"F9","Frontier Airlines Inc.","TUS","Tucson, AZ: Tucson International",2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2020,11,"F9","Frontier Airlines Inc.","TYS","Knoxville, TN: McGhee Tyson",14.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2020,11,"F9","Frontier Airlines Inc.","XNA","Fayetteville, AR: Northwest Arkansas Regional",9.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2020,11,"G4","Allegiant Air","ABE","Allentown/Bethlehem/Easton, PA: Lehigh Valley International",73.00,9.00,4.26,1.00,0.65,0.00,3.10,0.00,1.00,832.00,348.00,106.00,13.00,0.00,365.00,
2020,11,"G4","Allegiant Air","ABQ","Albuquerque, NM: Albuquerque International Sunport",13.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2020,11,"G4","Allegiant Air","ALB","Albany, NY: Albany International",21.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,16.00,16.00,0.00,0.00,0.00,0.00,
2020,11,"G4","Allegiant Air","ATW","Appleton, WI: Appleton International",48.00,7.00,2.97,0.49,0.45,0.00,3.09,1.00,1.00,623.00,456.00,20.00,19.00,0.00,128.00,
2020,11,"G4","Allegiant Air","AUS","Austin, TX: Austin - Bergstrom International",27.00,7.00,2.46,1.90,2.64,0.00,0.00,0.00,1.00,219.00,110.00,38.00,71.00,0.00,0.00,
2020,11,"G4","Allegiant Air","AVL","Asheville, NC: Asheville Regional",179.00,43.00,13.58,2.56,16.05,0.00,10.81,5.00,1.00,4441.00,2381.00,176.00,891.00,0.00,993.00,
2020,11,"G4","Allegiant Air","AZA","Phoenix, AZ: Phoenix - Mesa Gateway",430.00,61.00,16.41,5.46,16.01,0.80,22.31,1.00,1.00,5247.00,1808.00,651.00,504.00,16.00,2268.00,
2020,11,"G4","Allegiant Air","BGR","Bangor, ME: Bangor International",23.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,60.00,0.00,60.00,0.00,0.00,0.00,
2020,11,"G4","Allegiant Air","BIL","Billings, MT: Billings Logan International",21.00,2.00,0.53,0.00,0.24,0.00,1.22,0.00,0.00,56.00,16.00,0.00,7.00,0.00,33.00,
2020,11,"G4","Allegiant Air","BIS","Bismarck/Mandan, ND: Bismarck Municipal",24.00,1.00,0.94,0.00,0.00,0.00,0.06,0.00,0.00,18.00,17.00,0.00,0.00,0.00,1.00,
2020,11,"G4","Allegiant Air","BLI","Bellingham, WA: Bellingham International",52.00,2.00,1.83,0.00,0.17,0.00,0.00,0.00,0.00,150.00,140.00,0.00,10.00,0.00,0.00,
2020,11,"G4","Allegiant Air","BLV","Belleville, IL: Scott AFB/MidAmerica",68.00,6.00,1.48,0.00,2.25,0.00,2.28,0.00,0.00,223.00,76.00,0.00,49.00,0.00,98.00,
2020,11,"G4","Allegiant Air","BMI","Bloomington/Normal, IL: Central Il Regional Airport at Bloomington",18.00,2.00,1.54,0.00,0.46,0.00,0.00,0.00,0.00,145.00,132.00,0.00,13.00,0.00,0.00,
2020,11,"G4","Allegiant Air","BNA","Nashville, TN: Nashville International",118.00,15.00,8.26,0.00,2.21,0.00,4.53,0.00,1.00,2248.00,2011.00,0.00,66.00,0.00,171.00,
2020,11,"G4","Allegiant Air","BOI","Boise, ID: Boise Air Terminal",33.00,3.00,2.24,0.00,0.05,0.00,0.71,0.00,0.00,93.00,51.00,0.00,3.00,0.00,39.00,
2020,11,"G4","Allegiant Air","BOS","Boston, MA: Logan International",30.00,4.00,1.00,0.00,3.00,0.00,0.00,3.00,0.00,349.00,272.00,0.00,77.00,0.00,0.00,
2020,11,"G4","Allegiant Air","BWI","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",29.00,6.00,3.10,0.00,1.05,0.00,1.85,0.00,1.00,341.00,147.00,0.00,34.00,0.00,160.00,
2020,11,"G4","Allegiant Air","BZN","Bozeman, MT: Bozeman Yellowstone International",24.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,70.00,70.00,0.00,0.00,0.00,0.00,
2020,11,"G4","Allegiant Air","CHA","Chattanooga, TN: Lovell Field",20.00,5.00,3.00,1.00,0.00,0.00,1.00,0.00,0.00,209.00,150.00,18.00,0.00,0.00,41.00,
2020,11,"G4","Allegiant Air","CHS","Charleston, SC: Charleston AFB/International",39.00,2.00,0.99,0.01,0.99,0.00,0.00,1.00,0.00,413.00,152.00,3.00,258.00,0.00,0.00,
2020,11,"G4","Allegiant Air","CID","Cedar Rapids/Iowa City, IA: The Eastern Iowa",61.00,3.00,1.00,0.00,1.00,0.00,1.00,0.00,0.00,174.00,76.00,0.00,28.00,0.00,70.00,
2020,11,"G4","Allegiant Air","CKB","Clarksburg/Fairmont, WV: North Central West Virginia",9.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,113.00,113.00,0.00,0.00,0.00,0.00,
2020,11,"G4","Allegiant Air","CLE","Cleveland, OH: Cleveland-Hopkins International",30.00,8.00,5.08,0.00,2.47,0.00,0.44,0.00,0.00,393.00,318.00,0.00,55.00,0.00,20.00,
2020,11,"G4","Allegiant Air","CVG","Cincinnati, OH: Cincinnati/Northern Kentucky International",238.00,30.00,9.02,0.00,4.55,0.00,16.43,1.00,0.00,2448.00,1389.00,0.00,153.00,0.00,906.00,
2020,11,"G4","Allegiant Air","DAY","Dayton, OH: James M Cox/Dayton International",18.00,4.00,2.00,0.00,1.13,0.00,0.88,0.00,0.00,326.00,267.00,0.00,45.00,0.00,14.00,
2020,11,"G4","Allegiant Air","DEN","Denver, CO: Denver International",6.00,1.00,0.96,0.00,0.04,0.00,0.00,1.00,0.00,225.00,216.00,0.00,9.00,0.00,0.00,
2020,11,"G4","Allegiant Air","DSM","Des Moines, IA: Des Moines International",62.00,3.00,1.85,0.00,0.44,0.00,0.71,0.00,0.00,139.00,90.00,0.00,19.00,0.00,30.00,
2020,11,"G4","Allegiant Air","ELM","Elmira/Corning, NY: Elmira/Corning Regional",23.00,1.00,0.91,0.00,0.09,0.00,0.00,1.00,0.00,80.00,73.00,0.00,7.00,0.00,0.00,
2020,11,"G4","Allegiant Air","ELP","El Paso, TX: El Paso International",10.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,27.00,27.00,0.00,0.00,0.00,0.00,
2020,11,"G4","Allegiant Air","EUG","Eugene, OR: Mahlon Sweet Field",45.00,9.00,3.16,2.00,3.00,0.00,0.84,2.00,0.00,1177.00,470.00,146.00,485.00,0.00,76.00,
2020,11,"G4","Allegiant Air","EVV","Evansville, IN: Evansville Regional",10.00,1.00,0.85,0.00,0.15,0.00,0.00,0.00,0.00,137.00,116.00,0.00,21.00,0.00,0.00,
2020,11,"G4","Allegiant Air","EWR","Newark, NJ: Newark Liberty International",36.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,127.00,127.00,0.00,0.00,0.00,0.00,
2020,11,"G4","Allegiant Air","FAR","Fargo, ND: Hector International",38.00,4.00,2.98,0.63,0.39,0.00,0.00,0.00,0.00,322.00,305.00,10.00,7.00,0.00,0.00,
2020,11,"G4","Allegiant Air","FAT","Fresno, CA: Fresno Yosemite International",28.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,51.00,51.00,0.00,0.00,0.00,0.00,
2020,11,"G4","Allegiant Air","FCA","Kalispell, MT: Glacier Park International",17.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,28.00,28.00,0.00,0.00,0.00,0.00,
2020,11,"G4","Allegiant Air","FLL","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",199.00,37.00,9.24,1.00,11.51,0.00,15.25,2.00,0.00,2481.00,677.00,45.00,390.00,0.00,1369.00,
2020,11,"G4","Allegiant Air","FNT","Flint, MI: Bishop International",57.00,8.00,1.94,0.06,3.38,0.00,2.61,0.00,0.00,262.00,69.00,2.00,96.00,0.00,95.00,
2020,11,"G4","Allegiant Air","FSD","Sioux Falls, SD: Joe Foss Field",38.00,4.00,2.67,0.00,0.38,0.00,0.95,0.00,0.00,71.00,45.00,0.00,7.00,0.00,19.00,
2020,11,"G4","Allegiant Air","FWA","Fort Wayne, IN: Fort Wayne International",49.00,4.00,1.26,0.00,1.86,0.00,0.88,1.00,0.00,119.00,63.00,0.00,42.00,0.00,14.00,
2020,11,"G4","Allegiant Air","GFK","Grand Forks, ND: Grand Forks International",12.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2020,11,"G4","Allegiant Air","GJT","Grand Junction, CO: Grand Junction Regional",13.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2020,11,"G4","Allegiant Air","GPT","Gulfport/Biloxi, MS: Gulfport-Biloxi International",8.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2020,11,"G4","Allegiant Air","GRI","Grand Island, NE: Central Nebraska Regional",18.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2020,11,"G4","Allegiant Air","GRR","Grand Rapids, MI: Gerald R. Ford International",111.00,8.00,3.05,0.01,1.11,0.00,3.83,0.00,0.00,1531.00,429.00,5.00,41.00,0.00,1056.00,
2020,11,"G4","Allegiant Air","GSO","Greensboro/High Point, NC: Piedmont Triad International",14.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,19.00,0.00,0.00,0.00,0.00,19.00,
2020,11,"G4","Allegiant Air","GSP","Greer, SC: Greenville-Spartanburg International",30.00,2.00,0.00,0.35,0.07,0.00,1.58,0.00,0.00,213.00,0.00,67.00,14.00,0.00,132.00,
2020,11,"G4","Allegiant Air","GTF","Great Falls, MT: Great Falls International",14.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,
2020,11,"G4","Allegiant Air","HGR","Hagerstown, MD: Hagerstown Regional-Richard A. Henson Field",10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2020,11,"G4","Allegiant Air","HOU","Houston, TX: William P Hobby",38.00,7.00,3.54,0.00,2.90,0.00,0.57,3.00,0.00,864.00,126.00,0.00,721.00,0.00,17.00,
2020,11,"G4","Allegiant Air","HTS","Ashland, WV: Tri-State/Milton J. Ferguson Field",28.00,2.00,1.13,0.00,0.00,0.00,0.87,0.00,0.00,56.00,23.00,0.00,0.00,0.00,33.00,
2020,11,"G4","Allegiant Air","IAG","Niagara Falls, NY: Niagara Falls International",17.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,
2020,11,"G4","Allegiant Air","ICT","Wichita, KS: Wichita Dwight D Eisenhower National",19.00,2.00,0.00,0.13,1.00,0.00,0.87,0.00,0.00,133.00,0.00,14.00,27.00,0.00,92.00,
2020,11,"G4","Allegiant Air","IDA","Idaho Falls, ID: Idaho Falls Regional",21.00,3.00,0.33,0.00,0.26,0.00,2.42,1.00,0.00,223.00,31.00,0.00,12.00,0.00,180.00,
2020,11,"G4","Allegiant Air","IND","Indianapolis, IN: Indianapolis International",86.00,10.00,1.35,0.00,1.53,0.00,7.12,0.00,0.00,1307.00,494.00,0.00,40.00,0.00,773.00,
2020,11,"G4","Allegiant Air","JAX","Jacksonville, FL: Jacksonville International",19.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,19.00,19.00,0.00,0.00,0.00,0.00,
2020,11,"G4","Allegiant Air","LAS","Las Vegas, NV: McCarran International",539.00,54.00,18.77,1.00,20.17,0.65,13.41,1.00,0.00,3839.00,2223.00,368.00,535.00,17.00,696.00,
2020,11,"G4","Allegiant Air","LAX","Los Angeles, CA: Los Angeles International",72.00,6.00,4.25,0.00,0.04,0.00,1.71,0.00,0.00,1779.00,1690.00,0.00,3.00,0.00,86.00,
2020,11,"G4","Allegiant Air","LCK","Columbus, OH: Rickenbacker International",79.00,10.00,4.00,0.00,1.16,0.00,4.84,1.00,0.00,789.00,352.00,0.00,23.00,0.00,414.00,
2020,11,"G4","Allegiant Air","LEX","Lexington, KY: Blue Grass",46.00,8.00,2.00,0.00,2.53,0.00,3.47,0.00,0.00,312.00,35.00,0.00,115.00,0.00,162.00,
2020,11,"G4","Allegiant Air","LIT","Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",10.00,2.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,175.00,39.00,0.00,0.00,0.00,136.00,
2020,11,"G4","Allegiant Air","LRD","Laredo, TX: Laredo International",10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2020,11,"G4","Allegiant Air","MCI","Kansas City, MO: Kansas City International",10.00,1.00,0.00,0.00,0.08,0.93,0.00,0.00,0.00,160.00,0.00,0.00,12.00,148.00,0.00,
2020,11,"G4","Allegiant Air","MDT","Harrisburg, PA: Harrisburg International",48.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,36.00,36.00,0.00,0.00,0.00,0.00,
